ID,NEO_SampleNo,NEO_Date,NEO.CR,Behav_Date,DateDiff,Month,Rank,RelRank,TotalObservedTime,Total.GR,Total.GR.Rec,Total.GR.Given,FreqTotalGR,FreqGRRec,FreqGRGiven,ProxAll,Scansperday,FreqAllProx,TotalGRAF,TotalGrAM,TotalGrJuv,FreqGRAF,FreqTotalGrAM,FreqTotalGrJuv,GrRecAF,GrRecAM,GrRecJuv,FreqGrRecAF,FreqGrRecAM,FreqGrRecJuv,TimeSpentCop,TimeSpentConsort,FreqTimeSpentCop,FreqTimeSpentConsort
6I1,37,1/26/15,132.97403,1/26/15,0,1,19,0.365384615,1:02:37,0:08:33,0:02:55,0:05:38,0.136545116,0.046579718,0.089965398,43,14,3.071428571,0:02:55,0:00:00,0:00:00,0.046579718,0,0,0:02:55,0:00:00,0:00:00,0.046579718,0,0,0:00:00,0:00:00,0,0
6I1,109,2/18/15,136.52544,2/18/15,0,2,19,0.365384615,0:30:27,0:16:15,0:16:15,0:00:00,0.533661741,0.53366174,0,21,7,3,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:16:15,0,0,0.533661741,0:00:00,0:00:00,0,0
6I1,118,2/20/15,86.28562,2/20/15,0,2,19,0.365384615,1:01:40,0:00:00,0:00:00,0:00:00,0,0,0,16,15,1.066666667,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:02,0:00:00,0.000541,0
6I1,122,2/23/15,131.78315,2/23/15,0,2,19,0.365384615,1:00:43,0:08:22,0:03:00,0:05:22,0.137798518,0.049409827,0.088388691,38,13,2.923076923,0:01:48,0:00:00,0:00:00,0.029645896,0,0,0:00:14,0:00:00,0:02:46,0.003842986,0,0.045566841,0:00:50,0:00:00,0.013725,0
6I1,141,2/25/15,167.78720,2/25/15,0,2,19,0.365384615,0:30:15,0:01:18,0:00:42,0:00:36,0.042975207,0.023140496,0.019834711,22,7,3.142857143,0:00:15,0:00:32,0:00:00,0.008264463,0.017630854,0,0:00:15,0:00:27,0:00:00,0.008264463,0.014876033,0,0:00:00,0:00:00,0,0
6I1,87,2/11/15,190.78620,2/9/15,-2,2,19,0.365384615,1:03:37,0:03:33,0:01:02,0:02:31,0.055802987,0.016243123,0.039559864,51,13,3.923076923,0:00:00,0:01:02,0:00:00,0,0.016243123,0,0:00:00,0:01:02,0:00:00,0,0.016243123,0,0:00:00,0:00:00,0,0
6I1,199,3/11/15,229.20930,3/11/15,0,3,19,0.365384615,1:05:48,0:00:00,0:00:00,0:00:00,0,0,0,150,14,10.71428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I1,209,3/16/15,140.85711,3/16/15,0,3,19,0.365384615,1:00:24,0:10:35,0:08:40,0:01:55,0.175220751,0.143487858,0.031732892,35,14,2.5,0:00:00,0:00:00,0:00:28,0,0,0.007726269,0:00:00,0:00:00,0:08:40,0,0,0.143487859,0:00:00,0:00:00,0,0
6I1,220,3/18/15,181.76143,3/18/15,0,3,19,0.365384615,0:31:51,0:02:55,0:00:00,0:02:55,0.091575092,0,0.091575092,69,7,9.857142857,0:02:55,0:00:00,0:00:00,0.091575092,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:12:44,0,0.399791
6I1,225,3/19/15,217.46715,3/19/15,0,3,19,0.365384615,0:30:02,0:00:00,0:00:00,0:00:00,0,0,0,16,5,3.2,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I1,158,3/2/15,178.42160,3/2/15,0,3,19,0.365384615,1:00:29,0:21:08,0:19:58,0:01:10,0.34940755,0.33011849,0.01928906,39,14,2.785714286,0:21:08,0:00:00,0:00:00,0.34940755,0,0,0:19:58,0:00:00,0:00:00,0.33011849,0,0,0:00:05,0:00:00,0.001378,0
6I1,256,3/26/15,138.30259,3/26/15,0,3,19,0.365384615,0:30:46,0:00:00,0:00:00,0:00:00,0,0,0,87,7,12.42857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I1,178,3/5/15,338.68032,3/5/15,0,3,19,0.365384615,0:30:36,0:00:00,0:00:00,0:00:00,0,0,0,19,7,2.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I1,272,4/1/15,692.45980,4/1/15,0,4,19,0.365384615,0:30:03,0:25:13,0:24:36,0:00:37,0.839156961,0.818635607,0.020521353,9,7,1.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:24:36,0,0,0.818635607,0:00:00,0:00:00,0,0
6I1,341,4/15/15,441.34930,4/13/15,-2,4,19,0.365384615,1:01:18,0:11:02,0:07:19,0:03:43,0.179989125,0.119358347,0.060630778,87,14,6.214285714,0:09:31,0:00:00,0:00:00,0.155247417,0,0,0:05:48,0:00:00,0:01:31,0.094616639,0,0.024741707,0:00:00,0:00:00,0,0
6I1,347,4/16/15,274.38440,4/16/15,0,4,19,0.365384615,0:59:38,0:01:15,0:01:15,0:00:00,0.020961431,0.020961431,0,30,12,2.5,0:01:15,0:00:00,0:00:00,0.020961431,0,0,0:01:15,0:00:00,0:00:00,0.020961431,0,0,0:00:00,0:16:36,0,0.278368
6I1,283,4/2/15,263.02416,4/2/15,0,4,19,0.365384615,0:30:21,0:05:43,0:03:41,0:02:02,0.188358045,0.121361889,0.066996156,26,7,3.714285714,0:00:00,0:01:43,0:02:34,0,0.056562328,0.084568918,0:00:00,0:01:43,0:01:58,0,0.056562328,0.064799561,0:00:00,0:00:00,0,0
6I1,381,4/22/15,126.26240,4/22/15,0,4,19,0.365384615,1:01:34,0:00:00,0:00:00,0:00:00,0,0,0,85,14,6.071428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I1,297,4/6/15,273.17978,4/6/15,0,4,19,0.365384615,1:00:44,0:19:40,0:05:57,0:13:43,0.323819978,0.097969265,0.225850714,71,12,5.916666667,0:00:41,0:00:00,0:01:58,0.011251372,0,0.032381998,0:00:00,0:00:00,0:05:57,0,0,0.097969265,0:00:00,0:00:00,0,0
6I2,104,2/18/15,135.81166,2/18/15,0,2,33,0.634615385,0:30:42,0:04:49,0:03:18,0:01:31,0.15689468,0.107491857,0.049402823,6,7,0.857142857,0:00:00,0:04:29,0:00:00,0,0.146036916,0,0:00:00,0:02:58,0:00:20,0,0.096634093,0.010857763,0:00:00,0:00:00,0,0
6I2,134,2/24/15,321.59469,2/24/15,0,2,33,0.634615385,0:34:40,0:04:55,0:00:00,0:04:55,0.141826923,0,0.141826923,2,7,0.285714286,0:00:00,0:04:55,0:00:00,0,0.141826923,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I2,202,3/12/15,106.13646,3/12/15,0,3,33,0.634615385,0:30:28,0:03:18,0:02:35,0:00:43,0.108315098,0.084792123,0.023522976,100,7,14.28571429,0:02:35,0:00:00,0:00:00,0.084792123,0,0,0:02:35,0:00:00,0:00:00,0.084792123,0,0,0:00:00,0:00:00,0,0
6I2,227,3/19/15,305.42473,3/20/15,1,3,33,0.634615385,1:01:14,0:05:53,0:01:03,0:04:50,0.096080566,0.017147523,0.078933043,84,13,6.461538462,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:01:03,0,0,0.017147523,0:00:00,0:00:00,0,0
6I2,264,3/28/15,286.48947,3/28/15,0,3,33,0.634615385,0:31:00,0:05:26,0:03:31,0:01:55,0.175268817,0.11344086,0.061827957,75,7,10.71428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:03:31,0,0,0.11344086,0:00:00,0:00:00,0,0
6I2,166,3/3/15,127.55563,3/3/15,0,3,33,0.634615385,0:31:51,0:07:26,0:07:26,0:00:00,0.233385662,0.233385663,0,17,6,2.833333333,0:00:00,0:00:00,0:02:01,0,0,0.063317635,0:00:00,0:00:00,0:07:26,0,0,0.233385662,0:00:00,0:18:41,0,0.586604
6I2,325,4/13/15,220.54564,4/13/15,0,4,33,0.634615385,0:30:15,0:00:00,0:00:00,0:00:00,0,0,0,8,7,1.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I2,353,4/16/15,138.94177,4/16/15,0,4,33,0.634615385,0:30:06,0:00:00,0:00:00,0:00:00,0,0,0,3,7,0.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6I2,282,4/2/15,169.39847,4/2/15,0,4,33,0.634615385,0:31:36,0:00:00,0:00:00,0:00:00,0,0,0,67,6,11.16666667,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:01,0:00:00,0.000527,0
8B5,112,2/19/15,139.67433,2/19/15,0,2,22,0.423076923,0:58:04,0:02:00,0:02:00,0:00:00,0.034443169,0.034443169,0,15,13,1.153846154,0:02:00,0:00:00,0:00:00,0.034443169,0,0,0:02:00,0:00:00,0:00:00,0.034443169,0,0,0:00:03,0:00:00,0.000861,0
8B5,125,2/23/15,192.90135,2/23/15,0,2,22,0.423076923,0:33:14,0:20:54,0:20:54,0:00:00,0.62888666,0.62888666,0,14,7,2,0:20:54,0:00:00,0:00:00,0.62888666,0,0,0:20:54,0:00:00,0:00:00,0.62888666,0,0,0:00:00,0:00:00,0,0
8B5,74,2/5/15,151.69733,2/5/15,0,2,22,0.423076923,0:29:56,0:00:00,0:00:00,0:00:00,0,0,0,14,5,2.8,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:06,0:00:00,0.003341,0
8B5,219,3/18/15,186.01546,3/18/15,0,3,22,0.423076923,0:31:03,0:02:41,0:02:06,0:00:35,0.086419753,0.06763285,0.018786903,49,7,7,0:02:41,0:00:00,0:00:00,0.086419753,0,0,0:02:06,0:00:00,0:00:00,0.06763285,0,0,0:00:10,0:00:00,0.005368,0
8B5,230,3/19/15,392.03800,3/19/15,0,3,22,0.423076923,0:30:03,0:02:32,0:01:13,0:01:19,0.084303938,0.040488075,0.043815862,16,7,2.285714286,0:02:32,0:00:00,0:00:00,0.084303938,0,0,0:01:13,0:00:00,0:00:00,0.040488075,0,0,0:00:00,0:00:00,0,0
8B5,173,3/4/15,204.95389,3/2/15,-2,3,22,0.423076923,0:30:30,0:02:38,0:02:38,0:00:00,0.086338798,0.086338798,0,14,6,2.333333333,0:02:38,0:00:00,0:00:00,0.086338798,0,0,0:02:38,0:00:00,0:00:00,0.086338798,0,0,0:00:00,0:27:45,0,0.909836
8B5,237,3/23/15,298.81351,3/23/15,0,3,22,0.423076923,0:30:38,0:00:00,0:00:00,0:00:00,0,0,0,30,7,4.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8B5,251,3/24/15,385.65025,3/24/15,0,3,22,0.423076923,0:30:11,0:06:44,0:06:44,0:00:00,0.223081171,0.223081171,0,3,7,0.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:06:44,0,0,0.223081171,0:00:00,0:00:00,0,0
8B5,181,3/5/15,171.52066,3/5/15,0,3,22,0.423076923,1:02:07,0:14:38,0:12:51,0:01:47,0.235578213,0.206868795,0.028709418,31,12,2.583333333,0:14:38,0:00:00,0:00:00,0.235578213,0,0,0:12:51,0:00:00,0:00:00,0.206868795,0,0,0:00:24,0:29:57,0.006439,0.482157
8B5,190,3/9/15,495.98555,3/9/15,0,3,22,0.423076923,0:30:11,0:08:50,0:08:50,0:00:00,0.292655991,0.292655991,0,9,6,1.5,0:08:50,0:00:00,0:00:00,0.292655991,0,0,0:08:50,0:00:00,0:00:00,0.292655991,0,0,0:00:00,0:00:00,0,0
8B5,339,4/15/15,438.61225,4/16/15,1,4,22,0.423076923,0:22:28,0:00:00,0:00:00,0:00:00,0,0,0,5,5,1,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8B5,284,4/2/15,262.47633,4/2/15,0,4,22,0.423076923,0:55:14,0:07:39,0:07:39,0:00:00,0.138503319,0.138503319,0,91,12,7.583333333,0:00:00,0:00:45,0:00:00,0,0.013578757,0,0:00:00,0:00:45,0:06:54,0,0.013578757,0.124924562,0:00:00,0:00:00,0,0
8B5,362,4/20/15,285.91344,4/20/15,0,4,22,0.423076923,0:30:29,0:00:22,0:00:22,0:00:00,0.012028431,0.012028431,0,16,7,2.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:22,0,0,0.012028431,0:00:00,0:00:00,0,0
8B5,298,4/6/15,366.49293,4/6/15,0,4,22,0.423076923,1:00:38,0:09:24,0:09:24,0:00:00,0.155030236,0.155030237,0,25,14,1.785714286,0:04:18,0:00:00,0:00:00,0.070918087,0,0,0:04:18,0:00:00,0:05:06,0.070918087,0,0.08411215,0:00:00,0:00:00,0,0
8D6,85,2/10/15,344.31583,2/10/15,0,2,24,0.461538462,0:47:04,0:00:00,0:00:00,0:00:00,0,0,0,37,10,3.7,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,113,2/19/15,445.86572,2/19/15,0,2,24,0.461538462,0:19:08,0:00:00,0:00:00,0:00:00,0,0,0,3,4,0.75,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,149,2/26/15,280.69848,2/26/15,0,2,24,0.461538462,1:00:40,0:07:39,0:07:12,0:00:27,0.126098901,0.118681319,0.007417582,27,14,1.928571429,0:02:35,0:00:00,0:00:00,0.042582418,0,0,0:02:08,0:00:00,0:05:04,0.035164835,0,0.083516484,0:00:00,0:00:00,0,0
8D6,150,2/27/15,193.93311,2/27/15,0,2,24,0.461538462,0:30:09,0:00:00,0:00:00,0:00:00,0,0,0,7,7,1,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,66,2/4/15,325.70456,2/5/15,1,2,24,0.461538462,1:00:04,0:00:00,0:00:00,0:00:00,0,0,0,18,14,1.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,193,3/10/15,377.54422,3/10/15,0,3,24,0.461538462,0:30:18,0:06:24,0:06:24,0:00:00,0.211221122,0.211221122,0,11,7,1.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:06:24,0,0,0.211221122,0:00:00,0:00:00,0,0
8D6,248,3/24/15,666.76603,3/24/15,0,3,24,0.461538462,0:31:20,0:04:52,0:04:52,0:00:00,0.155319149,0.155319149,0,45,6,7.5,0:00:07,0:00:00,0:00:00,0.003723404,0,0,0:00:07,0:00:00,0:04:45,0.003723404,0,0.151595745,0:00:00,0:00:00,0,0
8D6,253,3/25/15,949.30364,3/25/15,0,3,24,0.461538462,0:30:01,0:05:52,0:05:52,0:00:00,0.195446974,0.195446974,0,14,7,2,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:05:52,0,0,0.195446974,0:00:04,0:00:00,0.002221,0
8D6,258,3/26/15,605.51936,3/26/15,0,3,24,0.461538462,0:31:04,0:02:52,0:00:00,0:02:52,0.092274678,0,0.092274678,45,7,6.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,278,4/1/15,419.73058,4/1/15,0,4,24,0.461538462,0:30:45,0:00:00,0:00:00,0:00:00,0,0,0,48,7,6.857142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,329,4/14/15,807.77552,4/14/15,0,4,24,0.461538462,0:30:10,0:00:00,0:00:00,0:00:00,0,0,0,41,14,2.928571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,286,4/2/15,377.20355,4/2/15,0,4,24,0.461538462,0:30:23,0:00:00,0:00:00,0:00:00,0,0,0,25,6,4.166666667,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,377,4/21/15,523.06127,4/21/15,0,4,24,0.461538462,1:01:01,0:04:33,0:00:23,0:04:10,0.07456979,0.006282436,0.068287353,102,13,7.846153846,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:23,0,0,0.006282436,0:00:00,0:00:00,0,0
8D6,383,4/22/15,707.54208,4/22/15,0,4,24,0.461538462,0:30:25,0:00:00,0:00:00,0:00:00,0,0,0,72,7,10.28571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
8D6,317,4/9/15,248.42223,4/8/15,-1,4,24,0.461538462,0:30:17,0:00:00,0:00:00,0:00:00,0,0,0,45,7,6.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,153,2/27/15,129.73968,2/27/15,0,2,21,0.403846154,0:30:07,0:00:00,0:00:00,0:00:00,0,0,0,7,7,1,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,204,3/13/15,278.99975,3/11/15,-2,3,21,0.403846154,1:01:06,0:00:00,0:00:00,0:00:00,0,0,0,54,14,3.857142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,215,3/17/15,268.30760,3/17/15,0,3,21,0.403846154,1:06:27,0:11:08,0:00:26,0:10:42,0.16754452,0.006521194,0.161023326,45,14,3.214285714,0:11:08,0:00:00,0:00:00,0.16754452,0,0,0:00:26,0:00:00,0:00:00,0.006521194,0,0,0:00:03,0:00:00,0.000752,0
9F9,238,3/23/15,177.14793,3/23/15,0,3,21,0.403846154,0:30:28,0:00:00,0:00:00,0:00:00,0,0,0,47,7,6.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:03,0:00:00,0.001641,0
9F9,176,3/4/15,171.05469,3/3/15,-1,3,21,0.403846154,1:00:45,0:06:41,0:00:22,0:06:19,0.110013717,0.006035665,0.103978052,65,14,4.642857143,0:06:41,0:00:00,0:00:00,0.110013717,0,0,0:00:22,0:00:00,0:00:00,0.006035665,0,0,0:00:00,0:21:39,0,0.356379
9F9,191,3/9/15,264.91954,3/9/15,0,3,21,0.403846154,0:30:17,0:00:00,0:00:00,0:00:00,0,0,0,11,7,1.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,277,4/1/15,629.66540,4/1/15,0,4,21,0.403846154,1:00:35,0:00:00,0:00:00,0:00:00,0,0,0,40,13,3.076923077,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,358,4/17/15,174.12749,4/15/15,-2,4,21,0.403846154,1:02:20,0:07:28,0:00:00,0:07:28,0.119786096,0,0.119786096,78,14,5.571428571,0:07:28,0:00:00,0:00:00,0.119786096,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,369,4/20/15,316.34551,4/20/15,0,4,21,0.403846154,0:30:11,0:00:00,0:00:00,0:00:00,0,0,0,10,7,1.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,375,4/21/15,301.20672,4/21/15,0,4,21,0.403846154,0:30:47,0:00:00,0:00:00,0:00:00,0,0,0,10,7,1.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,385,4/22/15,249.53834,4/22/15,0,4,21,0.403846154,0:30:28,0:00:00,0:00:00,0:00:00,0,0,0,10,7,1.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
9F9,292,4/6/15,483.38182,4/6/15,0,4,21,0.403846154,0:30:04,0:00:00,0:00:00,0:00:00,0,0,0,17,7,2.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0